"user_id","report","employee_count_nm","bankemplstatus","customer_age"
261738,3,NA,0,1
261740,1,"ОТ 501 ДО 1000",0,3
261756,8,"ОТ 101 ДО 500",0,0
261757,1,"ОТ 101 ДО 500",0,0
261773,10,"ДО 10",0,1
261777,9,"ОТ 51 ДО 100",0,2
261781,6,NA,0,3
261784,12,NA,0,3
261787,8,"БОЛЕЕ 1001",0,0
261796,8,"ОТ 501 ДО 1000",0,2
261797,1,NA,0,1
261799,6,"ОТ 501 ДО 1000",0,0
261802,10,NA,0,3
261825,4,"ОТ 501 ДО 1000",0,1
261831,1,"ОТ 501 ДО 1000",0,2
261840,10,"ОТ 11 ДО 30",0,3
261849,4,NA,0,3
261850,6,"БОЛЕЕ 1001",0,1
261857,7,"ОТ 501 ДО 1000",0,0
261861,2,"ОТ 11 ДО 30",0,2
261862,8,NA,0,1
261869,3,"ОТ 101 ДО 500",0,1
261870,12,NA,0,1
261871,8,"ОТ 501 ДО 1000",0,0
261874,6,"ОТ 101 ДО 500",0,2
261885,5,NA,0,3
261887,10,NA,0,3
261888,8,"ОТ 501 ДО 1000",0,3
261891,4,"ДО 10",0,1
261896,4,"ОТ 101 ДО 500",0,3
261897,8,"ДО 10",0,2
261898,1,"ОТ 101 ДО 500",0,2
261906,2,"БОЛЕЕ 1001",0,3
261911,2,"БОЛЕЕ 1001",0,2
261920,6,"ОТ 101 ДО 500",0,1
261923,1,"ОТ 101 ДО 500",0,0
261926,11,"ОТ 51 ДО 100",0,1
261927,4,"ОТ 101 ДО 500",0,0
261947,4,"ОТ 51 ДО 100",0,0
261959,12,"БОЛЕЕ 1001",0,0
261960,4,"ДО 10",0,3
261968,9,"БОЛЕЕ 1001",0,0
261969,12,"ДО 10",0,0
261971,6,"БОЛЕЕ 1001",0,0
261977,12,"ОТ 101 ДО 500",0,2
261980,12,"БОЛЕЕ 1001",0,1
261992,11,"ОТ 101 ДО 500",0,3
261993,7,"БОЛЕЕ 1001",0,0
261997,12,NA,0,1
261998,7,"ОТ 101 ДО 500",0,3
262000,8,"ОТ 101 ДО 500",0,1
262001,6,"БОЛЕЕ 1001",0,1
262004,5,"БОЛЕЕ 1001",0,0
262008,11,"ДО 10",0,2
262016,5,"БОЛЕЕ 1001",0,0
262017,4,"ОТ 501 ДО 1000",0,3
262018,9,"БОЛЕЕ 1001",0,3
262020,4,NA,0,3
262040,9,"БОЛЕЕ 1001",0,1
262041,6,NA,0,1
262045,5,"ОТ 51 ДО 100",0,1
262055,10,"БОЛЕЕ 1001",0,1
262057,11,NA,0,2
262060,9,"БОЛЕЕ 1001",0,2
262074,7,"ОТ 11 ДО 50",0,2
262084,4,NA,0,3
262085,8,NA,0,1
262087,12,"ОТ 51 ДО 100",0,3
262090,6,"ОТ 51 ДО 100",0,1
262092,3,"ОТ 51 ДО 100",0,3
262095,11,NA,0,3
262100,8,NA,0,2
262101,12,"БОЛЕЕ 1001",0,0
262104,6,"ОТ 101 ДО 500",0,2
262109,12,"БОЛЕЕ 500",0,0
262121,2,"ОТ 11 ДО 30",0,2
262123,4,"ОТ 51 ДО 100",0,2
262125,8,"ОТ 11 ДО 50",0,1
262139,4,NA,0,0
262142,9,"ОТ 101 ДО 500",0,1
262145,7,"БОЛЕЕ 1001",0,2
262147,2,"БОЛЕЕ 1001",0,2
262157,4,NA,0,2
262164,3,"БОЛЕЕ 1001",0,3
262165,6,NA,0,1
262168,10,NA,0,3
262175,4,"ОТ 51 ДО 100",0,0
262177,3,"ОТ 101 ДО 500",0,1
262189,12,"БОЛЕЕ 1001",0,0
262190,1,"ОТ 501 ДО 1000",0,0
262193,3,"БОЛЕЕ 1001",0,3
262209,9,"БОЛЕЕ 1001",0,2
262222,12,NA,0,3
262228,12,"ОТ 101 ДО 500",0,0
262240,9,"ОТ 31 ДО 50",0,2
262242,10,"БОЛЕЕ 1001",0,2
262243,11,NA,0,3
262254,3,"БОЛЕЕ 1001",0,0
262264,1,"БОЛЕЕ 1001",0,1
262265,9,"БОЛЕЕ 1001",0,0
262268,1,"ОТ 11 ДО 30",0,3
262272,9,"БОЛЕЕ 1001",0,3
262295,6,NA,0,2
262296,11,"БОЛЕЕ 1001",0,3
262298,3,"ОТ 51 ДО 100",0,2
262307,5,"БОЛЕЕ 1001",0,3
262309,4,"ОТ 101 ДО 500",0,3
262311,10,"БОЛЕЕ 1001",0,3
262313,11,"БОЛЕЕ 500",0,3
262324,3,"ОТ 101 ДО 500",0,0
262329,6,"ОТ 11 ДО 50",0,0
262333,10,"ОТ 51 ДО 100",0,2
262335,8,"ОТ 501 ДО 1000",0,1
262344,12,NA,0,0
262345,12,"ДО 10",0,1
262348,2,"ДО 10",0,2
262349,11,"ОТ 501 ДО 1000",0,1
262355,11,"ОТ 101 ДО 500",0,3
262359,6,"ОТ 11 ДО 30",0,3
262361,1,"ОТ 101 ДО 500",0,2
262367,5,NA,0,0
262368,2,NA,0,0
262371,12,NA,0,0
262381,9,NA,0,2
262386,10,"ОТ 101 ДО 500",0,2
262393,3,"ОТ 501 ДО 1000",0,3
262395,3,"ОТ 31 ДО 50",0,3
262397,8,"ОТ 101 ДО 500",0,3
262409,3,"БОЛЕЕ 1001",0,2
262412,3,"БОЛЕЕ 1001",0,0
262413,8,"ОТ 11 ДО 50",0,0
262419,1,"БОЛЕЕ 1001",0,0
262420,12,"ОТ 11 ДО 50",0,2
262428,3,"ОТ 51 ДО 100",0,2
262429,3,"БОЛЕЕ 1001",0,1
262435,8,"БОЛЕЕ 1001",0,3
262437,7,"ДО 10",0,1
262439,5,"ОТ 101 ДО 500",0,1
262448,11,"ОТ 101 ДО 500",0,0
262458,9,"ОТ 101 ДО 500",0,0
262460,12,"ОТ 101 ДО 500",0,3
262463,3,"ОТ 501 ДО 1000",0,0
262469,2,"БОЛЕЕ 1001",0,1
262486,4,"БОЛЕЕ 1001",0,0
262493,7,"БОЛЕЕ 1001",0,1
262496,10,"БОЛЕЕ 1001",0,3
262502,4,"БОЛЕЕ 1001",0,0
262506,2,NA,0,3
262512,8,"ОТ 11 ДО 50",0,1
262514,6,"БОЛЕЕ 1001",0,0
262519,11,NA,0,0
262540,12,"ОТ 11 ДО 50",0,2
262543,2,"ОТ 51 ДО 100",0,0
262546,11,"БОЛЕЕ 1001",0,0
262548,7,"БОЛЕЕ 1001",0,3
262549,7,"ОТ 501 ДО 1000",0,0
262554,9,"ОТ 11 ДО 30",0,3
262564,4,NA,0,1
262570,3,NA,0,3
262581,2,"БОЛЕЕ 1001",0,1
262589,10,"БОЛЕЕ 1001",0,0
262594,4,"БОЛЕЕ 1001",0,2
262603,4,"ДО 10",0,0
262617,11,"ОТ 501 ДО 1000",0,1
262623,11,"ДО 10",0,3
262629,5,"ДО 10",0,3
262632,7,NA,0,3
262651,2,"БОЛЕЕ 1001",1,2
262652,3,"ДО 10",0,1
262655,10,"ДО 10",0,3
262657,2,"ОТ 101 ДО 500",0,2
262663,4,"ОТ 51 ДО 100",0,0
262665,11,"ОТ 51 ДО 100",0,1
262670,5,NA,0,3
262671,2,"БОЛЕЕ 500",0,1
262678,5,"БОЛЕЕ 500",0,2
262705,11,"ОТ 101 ДО 500",0,3
262730,10,"ОТ 51 ДО 100",0,2
262733,9,"ОТ 501 ДО 1000",0,2
262744,11,"ДО 10",0,1
262746,9,"ДО 10",0,3
262747,6,"ОТ 501 ДО 1000",0,2
262755,1,NA,0,1
262763,7,"ОТ 31 ДО 50",0,1
262774,1,NA,0,2
262779,1,"ОТ 101 ДО 500",0,0
262790,10,"БОЛЕЕ 1001",0,3
262791,12,"ОТ 51 ДО 100",0,1
262794,12,"БОЛЕЕ 1001",0,1
262795,5,"ОТ 51 ДО 100",0,0
262797,12,NA,0,3
262799,8,"БОЛЕЕ 1001",0,1
262800,5,"ОТ 51 ДО 100",0,1
262809,9,"ОТ 101 ДО 500",0,2
262811,9,"ОТ 101 ДО 500",0,0
262812,8,"ОТ 101 ДО 500",0,0
262819,7,"ОТ 501 ДО 1000",0,1
262821,7,"БОЛЕЕ 1001",0,0
262826,8,NA,0,3
262836,8,NA,0,2
262844,1,"ОТ 101 ДО 500",0,0
262845,7,NA,0,0
262848,10,"БОЛЕЕ 1001",0,2
262856,5,"ОТ 101 ДО 500",0,2
262858,10,"ОТ 101 ДО 500",0,1
262862,8,NA,0,1
262866,10,"ОТ 11 ДО 30",0,3
262878,6,"ОТ 11 ДО 50",0,2
262889,3,"БОЛЕЕ 1001",0,1
262896,1,NA,0,2
262906,10,"ОТ 51 ДО 100",0,0
262907,12,"ОТ 31 ДО 50",0,2
262918,9,"ОТ 101 ДО 500",0,0
262922,5,NA,0,3
262931,9,NA,0,3
262942,3,NA,0,3
262946,1,NA,0,3
262953,12,"БОЛЕЕ 1001",0,0
262955,11,"ОТ 501 ДО 1000",0,0
262956,9,NA,0,3
262959,2,"ОТ 101 ДО 500",0,0
262960,1,NA,0,3
262961,2,"БОЛЕЕ 1001",0,0
262969,6,"БОЛЕЕ 1001",0,3
262972,3,"ОТ 101 ДО 500",0,3
262975,5,"БОЛЕЕ 1001",0,2
262982,9,"ДО 10",0,2
262988,5,NA,0,3
262994,6,"БОЛЕЕ 1001",0,3
262995,2,"БОЛЕЕ 1001",0,3
262996,3,"ОТ 101 ДО 500",0,2
263004,3,"ОТ 31 ДО 50",0,3
263009,11,"ОТ 501 ДО 1000",0,0
263019,7,"ОТ 501 ДО 1000",0,1
263021,10,"ОТ 501 ДО 1000",0,1
263023,5,"ДО 10",0,2
263037,10,"БОЛЕЕ 1001",0,1
263038,11,NA,0,3
263047,6,"ОТ 501 ДО 1000",0,1
263058,2,"ОТ 11 ДО 50",0,3
263059,10,"ОТ 501 ДО 1000",0,2
263070,7,"БОЛЕЕ 1001",0,0
263071,3,NA,0,3
263072,6,NA,0,0
263080,1,"ОТ 51 ДО 100",0,0
263081,8,"ДО 10",0,1
263093,10,"БОЛЕЕ 1001",0,0
263097,3,"ОТ 101 ДО 500",0,2
263098,11,NA,0,2
263100,7,"БОЛЕЕ 1001",0,3
263101,10,NA,0,3
263111,7,NA,0,3
263120,2,"ОТ 101 ДО 500",0,3
263124,5,NA,0,3
263132,10,"ОТ 51 ДО 100",0,1
263137,3,"БОЛЕЕ 1001",0,3
263139,5,NA,0,3
263143,9,"ОТ 101 ДО 500",0,1
263147,5,"БОЛЕЕ 1001",0,1
263149,6,NA,0,3
263159,12,"БОЛЕЕ 1001",0,0
263161,2,"ОТ 51 ДО 100",0,2
263168,7,"ДО 10",0,1
263177,12,NA,0,1
263178,6,NA,0,3
263180,3,"БОЛЕЕ 1001",0,3
263190,11,NA,0,3
263198,11,"ОТ 101 ДО 500",0,3
263199,10,"БОЛЕЕ 1001",0,2
263209,12,"ОТ 101 ДО 500",0,2
263211,10,"ОТ 11 ДО 50",0,0
263214,2,"ОТ 31 ДО 50",0,3
263221,2,"ОТ 11 ДО 50",0,3
263232,8,"ДО 10",0,3
263256,1,"БОЛЕЕ 1001",0,3
263259,9,"ОТ 31 ДО 50",0,2
263276,9,"ОТ 101 ДО 500",0,3
263286,9,NA,0,1
263293,4,NA,0,3
263299,10,"БОЛЕЕ 1001",0,3
263301,12,"БОЛЕЕ 1001",0,3
263303,5,"БОЛЕЕ 1001",0,3
263308,1,"ОТ 51 ДО 100",0,1
263317,4,"ОТ 101 ДО 500",0,1
263318,3,NA,0,3
263336,2,"ОТ 101 ДО 500",0,0
263342,6,"БОЛЕЕ 1001",0,0
263344,12,"ОТ 101 ДО 500",0,1
263345,4,NA,0,3
263351,2,NA,0,3
263353,2,"ОТ 501 ДО 1000",0,0
263355,7,NA,0,2
263371,3,"ОТ 11 ДО 50",0,2
263378,7,"ОТ 11 ДО 50",0,3
263385,7,"БОЛЕЕ 1001",0,1
263388,2,"БОЛЕЕ 1001",0,3
263389,9,"БОЛЕЕ 1001",0,3
263396,4,"ОТ 101 ДО 500",0,2
263397,10,"ОТ 11 ДО 50",0,1
263399,8,"БОЛЕЕ 1001",0,0
263400,11,NA,0,3
263402,5,"БОЛЕЕ 500",0,3
263411,4,"ОТ 11 ДО 30",0,3
263419,12,"БОЛЕЕ 500",0,1
263427,7,NA,0,2
263433,5,"БОЛЕЕ 1001",0,2
263448,9,"БОЛЕЕ 1001",0,2
263454,6,"ОТ 501 ДО 1000",0,1
263470,12,"ОТ 101 ДО 500",0,2
263479,11,NA,0,3
263480,8,NA,0,3
263483,1,"БОЛЕЕ 1001",0,3
263488,2,"ОТ 101 ДО 500",0,3
263491,11,NA,0,0
263506,6,"ОТ 51 ДО 100",0,1
263515,9,NA,0,3
263516,1,NA,0,2
263517,7,NA,0,3
263522,5,NA,0,3
263531,6,NA,0,3
263533,9,"БОЛЕЕ 1001",0,3
263534,11,"БОЛЕЕ 1001",0,3
263537,5,NA,0,0
263538,2,"БОЛЕЕ 1001",0,0
263539,8,NA,0,3
263542,4,"ДО 10",0,1
263548,9,"ОТ 51 ДО 100",0,3
263552,10,"ОТ 501 ДО 1000",0,0
263557,5,"ОТ 11 ДО 50",0,3
263566,1,NA,0,3
263573,6,NA,0,2
263575,10,"ОТ 101 ДО 500",0,1
263587,3,"ОТ 101 ДО 500",0,1
263595,2,"БОЛЕЕ 1001",0,0
263597,6,"ОТ 501 ДО 1000",0,1
263608,12,"ОТ 11 ДО 30",0,1
263613,10,NA,0,0
263614,5,"ОТ 11 ДО 50",0,3
263621,11,"ОТ 51 ДО 100",0,0
263632,3,NA,0,0
263634,3,NA,0,3
263635,6,NA,0,3
263637,10,"ОТ 501 ДО 1000",0,2
263640,4,"БОЛЕЕ 1001",0,0
263645,9,"ОТ 11 ДО 50",0,0
263649,8,"ОТ 101 ДО 500",0,3
263672,10,"ОТ 101 ДО 500",0,2
263676,10,"БОЛЕЕ 1001",0,1
263677,1,NA,0,0
263680,4,"ДО 10",0,1
263682,11,NA,0,0
263703,8,"ОТ 501 ДО 1000",0,2
263705,10,"ОТ 101 ДО 500",0,3
263710,2,NA,0,1
263713,4,"БОЛЕЕ 1001",0,1
263730,9,"БОЛЕЕ 1001",0,2
263738,7,"ОТ 11 ДО 30",0,3
263740,7,"ОТ 501 ДО 1000",0,3
263743,3,"ОТ 101 ДО 500",0,3
263752,12,"ДО 10",0,1
263755,7,"ОТ 501 ДО 1000",0,3
263757,11,"ДО 10",0,3
263759,9,"ОТ 11 ДО 30",0,3
263760,9,"БОЛЕЕ 1001",0,1
263761,10,NA,0,2
263770,3,"БОЛЕЕ 1001",0,0
263776,4,"ОТ 501 ДО 1000",0,0
263778,12,"ОТ 501 ДО 1000",0,0
263779,1,"ОТ 501 ДО 1000",0,0
263788,9,"ОТ 101 ДО 500",0,1
263794,4,"БОЛЕЕ 1001",0,2
263799,10,"БОЛЕЕ 1001",0,1
263804,7,"ОТ 51 ДО 100",0,1
263806,4,"БОЛЕЕ 1001",0,0
263809,1,"ОТ 101 ДО 500",0,3
263818,6,"БОЛЕЕ 1001",0,3
263823,2,"БОЛЕЕ 1001",0,1
263829,3,"ОТ 501 ДО 1000",0,0
263838,4,"БОЛЕЕ 1001",0,2
263855,5,"БОЛЕЕ 1001",0,1
263858,5,"БОЛЕЕ 1001",0,1
263859,2,"БОЛЕЕ 1001",0,0
263871,2,NA,0,2
263872,1,"ОТ 501 ДО 1000",0,3
263875,4,NA,0,3
263883,11,"ОТ 11 ДО 30",0,2
263884,4,NA,0,1
263885,4,"БОЛЕЕ 500",0,1
263889,2,"ОТ 501 ДО 1000",0,3
263894,10,NA,0,1
263900,5,"ОТ 101 ДО 500",0,1
263903,11,"ОТ 101 ДО 500",0,3
263904,9,NA,0,3
263912,7,"БОЛЕЕ 1001",0,1
263922,12,NA,0,0
263926,5,"ОТ 11 ДО 30",0,1
263934,3,"ОТ 101 ДО 500",0,0
263935,1,NA,0,0
263936,1,"ОТ 51 ДО 100",0,3
263938,5,"ОТ 101 ДО 500",0,3
263939,2,"ОТ 101 ДО 500",0,0
263941,10,"ОТ 11 ДО 30",0,2
263958,11,NA,0,3
263966,2,"ОТ 101 ДО 500",0,2
263967,9,"ОТ 101 ДО 500",0,3
263968,7,"БОЛЕЕ 1001",0,0
263973,1,NA,0,0
263974,1,"ОТ 501 ДО 1000",0,1
263998,9,"ОТ 11 ДО 50",0,3
264001,4,"ДО 10",0,1
264004,2,"ОТ 101 ДО 500",0,1
264005,7,NA,0,0
264009,6,"ОТ 101 ДО 500",0,3
264011,5,"ОТ 51 ДО 100",0,2
264018,7,"БОЛЕЕ 1001",0,1
264022,4,"БОЛЕЕ 500",0,2
264027,11,"ОТ 101 ДО 500",0,3
264053,7,"БОЛЕЕ 1001",0,2
264057,3,NA,0,3
264061,2,"ОТ 101 ДО 500",0,0
264072,3,NA,0,0
264074,1,"ОТ 11 ДО 50",0,0
264075,6,"ОТ 11 ДО 30",0,2
264084,2,"ОТ 101 ДО 500",0,1
264086,6,NA,0,0
264095,9,"ОТ 101 ДО 500",0,3
264098,8,"БОЛЕЕ 1001",0,2
264101,1,"БОЛЕЕ 1001",0,1
264102,11,"ОТ 101 ДО 500",0,2
264110,2,"ОТ 101 ДО 500",0,1
264118,11,NA,0,0
264122,1,NA,0,1
264131,10,NA,0,2
264132,10,"ДО 10",0,0
264137,11,NA,0,3
264138,12,"ОТ 101 ДО 500",0,0
264144,11,"БОЛЕЕ 500",0,3
264161,12,NA,0,3
264165,4,"ОТ 101 ДО 500",0,0
264173,4,"ОТ 501 ДО 1000",0,0
264179,3,"БОЛЕЕ 500",0,1
264185,1,"ОТ 501 ДО 1000",0,2
264187,6,NA,0,3
264193,2,"БОЛЕЕ 1001",0,2
264197,7,"БОЛЕЕ 1001",0,1
264199,7,"ДО 10",0,0
264203,3,"БОЛЕЕ 1001",0,1
264212,2,"ОТ 501 ДО 1000",0,3
264232,9,"ДО 10",0,1
264245,11,"ОТ 11 ДО 30",0,0
264249,2,"ОТ 51 ДО 100",0,0
264251,3,"БОЛЕЕ 1001",0,1
264256,2,NA,0,1
264260,4,NA,0,3
264261,6,"ОТ 51 ДО 100",0,1
264273,4,"ОТ 51 ДО 100",0,0
264280,11,"ОТ 501 ДО 1000",0,1
264287,11,"ОТ 501 ДО 1000",0,0
264289,8,"ОТ 501 ДО 1000",0,0
264294,10,"ДО 10",0,3
264300,6,NA,0,3
264303,6,NA,0,3
264306,2,"ОТ 51 ДО 100",0,1
264309,2,"ДО 10",0,0
264320,6,"ОТ 31 ДО 50",0,3
264331,8,"ОТ 101 ДО 500",0,3
264340,10,"ОТ 501 ДО 1000",0,3
264343,3,NA,0,3
264347,12,NA,0,3
264350,4,NA,0,3
264351,2,"ОТ 51 ДО 100",0,3
264353,10,NA,0,2
264359,6,"БОЛЕЕ 1001",0,0
264363,6,NA,0,1
264372,9,NA,0,1
264373,4,"ОТ 11 ДО 50",0,1
264379,6,"БОЛЕЕ 1001",0,0
264386,1,"ОТ 51 ДО 100",0,2
264391,6,"БОЛЕЕ 1001",0,2
264394,3,"ОТ 51 ДО 100",0,3
264396,12,"ОТ 11 ДО 50",0,2
264399,6,"ОТ 51 ДО 100",0,3
264404,11,NA,0,3
264409,9,"БОЛЕЕ 1001",0,0
264421,4,NA,0,1
264423,11,NA,0,3
264427,9,NA,0,0
264438,4,NA,0,3
264439,5,NA,0,1
264442,3,"БОЛЕЕ 1001",0,0
264450,9,NA,0,1
264457,3,NA,0,0
264466,2,NA,0,2
264468,1,NA,0,3
264471,3,"БОЛЕЕ 1001",0,0
264473,1,"ОТ 31 ДО 50",0,2
264483,10,"ОТ 501 ДО 1000",0,3
264491,10,"ДО 10",0,0
264504,6,"ДО 10",0,3
264514,4,"ОТ 31 ДО 50",0,2
264515,1,NA,0,0
264520,9,"ОТ 501 ДО 1000",0,3
264521,5,"ОТ 51 ДО 100",0,3
264526,2,"ОТ 31 ДО 50",0,2
264531,6,"ОТ 101 ДО 500",0,0
264535,9,"ОТ 101 ДО 500",0,0
264537,4,NA,0,2
264540,9,"БОЛЕЕ 1001",0,1
264541,1,"БОЛЕЕ 1001",0,3
264561,11,"БОЛЕЕ 1001",0,2
264563,10,"ОТ 101 ДО 500",0,3
264565,7,NA,0,3
264566,9,NA,0,3
264567,3,"ОТ 101 ДО 500",0,0
264568,6,NA,0,3
264574,10,"БОЛЕЕ 1001",0,0
264575,12,NA,0,3
264579,8,"БОЛЕЕ 1001",0,2
264584,6,NA,0,2
264586,5,"ОТ 101 ДО 500",0,0
264594,7,"ОТ 51 ДО 100",0,3
264596,6,"ОТ 11 ДО 30",0,1
264598,6,"ДО 10",0,2
264601,3,"БОЛЕЕ 1001",0,0
264607,3,"БОЛЕЕ 1001",0,1
264613,5,"ОТ 101 ДО 500",0,1
264628,2,NA,0,3
264630,8,"БОЛЕЕ 500",0,2
264634,8,"ОТ 101 ДО 500",0,1
264639,8,"БОЛЕЕ 1001",0,2
264655,5,"БОЛЕЕ 1001",0,3
264658,3,NA,0,1
264659,2,"ОТ 501 ДО 1000",0,1
264668,9,"БОЛЕЕ 1001",0,3
264669,6,"ОТ 101 ДО 500",0,3
264676,12,"ОТ 501 ДО 1000",0,0
264677,1,"БОЛЕЕ 500",0,3
264685,11,"ОТ 501 ДО 1000",0,0
264687,12,NA,0,1
264691,5,NA,0,3
264694,5,NA,0,0
264714,6,"ОТ 51 ДО 100",0,3
264717,4,"ОТ 501 ДО 1000",0,3
264720,12,"ОТ 51 ДО 100",0,3
264730,9,"ОТ 101 ДО 500",0,2
264733,1,"ОТ 101 ДО 500",0,3
264745,8,"ОТ 101 ДО 500",0,2
264754,10,"БОЛЕЕ 500",0,1
264756,3,"ОТ 101 ДО 500",0,3
264758,7,"ОТ 501 ДО 1000",0,1
264764,5,"ОТ 101 ДО 500",0,3
264770,9,"ОТ 101 ДО 500",0,2
264780,11,"ОТ 101 ДО 500",0,1
264781,12,"ОТ 51 ДО 100",0,1
264783,4,"ОТ 31 ДО 50",0,0
264784,11,"ОТ 101 ДО 500",0,0
264793,9,"ОТ 11 ДО 30",0,2
264795,8,NA,0,3
264797,5,NA,0,3
264798,2,NA,0,3
264810,8,"ДО 10",0,3
264813,9,"ОТ 501 ДО 1000",0,1
264814,3,"ОТ 501 ДО 1000",0,3
264816,12,"ОТ 11 ДО 50",0,1
264824,3,NA,0,0
264831,9,"ДО 10",0,1
264838,3,"БОЛЕЕ 1001",0,3
264842,11,NA,1,2
264847,9,NA,0,3
264850,9,NA,0,0
264861,3,"БОЛЕЕ 1001",0,0
264869,10,"ОТ 101 ДО 500",0,1
264875,7,"ОТ 31 ДО 50",0,3
264890,8,"ОТ 101 ДО 500",0,1
264908,5,"ОТ 101 ДО 500",0,0
264910,7,NA,0,0
264912,1,"ОТ 101 ДО 500",0,0
264919,5,"БОЛЕЕ 1001",0,2
264926,12,NA,0,3
264927,8,"ОТ 51 ДО 100",0,3
264934,12,NA,0,2
264937,2,"БОЛЕЕ 1001",0,0
264944,11,NA,0,2
264947,6,"ОТ 101 ДО 500",0,2
264952,3,"ОТ 11 ДО 50",0,0
264956,11,"ОТ 101 ДО 500",0,2
264958,11,NA,0,0
264959,6,"ОТ 101 ДО 500",0,1
264961,5,"ОТ 501 ДО 1000",0,1
264964,6,"ОТ 501 ДО 1000",0,0
264967,9,"ОТ 51 ДО 100",0,0
264971,1,"ОТ 101 ДО 500",0,2
264974,12,"ОТ 11 ДО 50",0,3
264982,11,"ОТ 501 ДО 1000",0,0
265009,1,"ОТ 501 ДО 1000",0,0
265010,6,"ДО 10",0,2
265016,1,"ОТ 51 ДО 100",0,0
265024,11,NA,0,2
265031,8,"ДО 10",0,2
265054,2,"ОТ 101 ДО 500",0,0
265056,9,"ОТ 101 ДО 500",0,1
265060,10,NA,0,3
265065,10,"ОТ 501 ДО 1000",0,3
265070,8,NA,0,0
265094,5,"ОТ 11 ДО 50",0,1
265095,11,NA,0,3
265096,5,"БОЛЕЕ 1001",0,2
265104,11,"ОТ 51 ДО 100",0,2
265121,3,"БОЛЕЕ 1001",0,2
265125,8,NA,0,3
265126,6,"ОТ 501 ДО 1000",0,0
265127,4,"БОЛЕЕ 1001",0,1
265128,9,"ОТ 51 ДО 100",0,3
265134,2,"ОТ 501 ДО 1000",0,0
265135,4,"БОЛЕЕ 1001",0,1
265139,11,NA,0,3
265149,5,NA,0,3
265152,3,"ОТ 101 ДО 500",0,1
265153,1,NA,0,3
265158,11,"БОЛЕЕ 1001",0,0
265180,9,"БОЛЕЕ 1001",0,0
265181,8,NA,0,2
265189,1,"БОЛЕЕ 1001",0,1
265194,4,"БОЛЕЕ 1001",0,0
265196,1,"БОЛЕЕ 1001",0,2
265201,7,"БОЛЕЕ 500",0,2
265206,3,"ОТ 501 ДО 1000",0,1
265211,11,"БОЛЕЕ 1001",0,0
265214,6,"БОЛЕЕ 1001",0,0
265215,2,"БОЛЕЕ 1001",0,2
265224,1,"ОТ 101 ДО 500",0,0
265225,6,"БОЛЕЕ 1001",0,3
265229,10,"ОТ 501 ДО 1000",0,0
265231,1,"БОЛЕЕ 500",0,0
265241,5,"ОТ 501 ДО 1000",0,0
265255,3,"ОТ 101 ДО 500",0,1
265257,1,NA,0,3
265272,12,"ОТ 101 ДО 500",0,2
265280,11,"ОТ 11 ДО 50",0,2
265284,8,"ОТ 51 ДО 100",0,3
265293,1,"ОТ 51 ДО 100",0,3
265296,8,"ОТ 11 ДО 50",0,3
265303,4,"ОТ 51 ДО 100",0,1
265310,3,"БОЛЕЕ 1001",0,2
265311,8,"ОТ 101 ДО 500",0,2
265312,9,"ОТ 101 ДО 500",0,3
265313,10,NA,0,0
265323,7,"ОТ 101 ДО 500",0,0
265328,5,"ОТ 51 ДО 100",0,3
265335,3,NA,0,3
265342,4,"ОТ 101 ДО 500",0,3
265361,9,NA,0,0
265362,4,"БОЛЕЕ 500",0,3
265370,5,NA,0,3
265371,1,"ОТ 51 ДО 100",0,2
265373,4,"БОЛЕЕ 1001",0,3
265387,4,NA,0,2
265392,1,"БОЛЕЕ 1001",0,2
265406,8,"БОЛЕЕ 1001",0,0
265410,4,"ОТ 501 ДО 1000",0,3
265412,10,NA,0,3
265414,11,NA,0,3
265416,7,"ОТ 501 ДО 1000",0,2
265427,4,NA,0,0
265430,11,NA,0,0
265432,3,"ОТ 101 ДО 500",0,0
265435,11,"ОТ 101 ДО 500",0,0
265437,7,"БОЛЕЕ 1001",0,0
265442,1,"ОТ 11 ДО 50",0,0
265445,12,"ОТ 101 ДО 500",0,3
265446,3,"ОТ 501 ДО 1000",0,0
265450,3,"ОТ 51 ДО 100",0,0
265458,11,"ОТ 11 ДО 50",0,1
265468,9,"БОЛЕЕ 1001",0,0
265472,10,"БОЛЕЕ 1001",0,3
265481,8,"БОЛЕЕ 500",0,3
265488,8,"ОТ 101 ДО 500",0,0
265489,5,NA,0,3
265502,10,"ОТ 101 ДО 500",0,0
265509,1,NA,0,3
265523,12,"ОТ 11 ДО 50",0,0
265532,7,"БОЛЕЕ 500",0,0
265539,1,"ДО 10",0,2
265545,8,NA,0,0
265547,12,"ДО 10",0,3
265555,6,"ОТ 11 ДО 50",0,0
265559,10,"ОТ 101 ДО 500",0,0
265568,12,"ОТ 101 ДО 500",0,0
265570,3,"ОТ 501 ДО 1000",0,0
265574,8,"ОТ 11 ДО 30",0,3
265580,2,"ОТ 501 ДО 1000",0,1
265594,3,"ОТ 101 ДО 500",0,3
265595,2,"ОТ 101 ДО 500",0,1
265613,2,"БОЛЕЕ 500",0,3
265614,9,NA,0,2
265624,12,NA,0,3
265625,1,NA,0,0
265626,11,NA,0,1
265636,7,"БОЛЕЕ 1001",0,3
265638,8,"БОЛЕЕ 1001",0,1
265639,9,"БОЛЕЕ 1001",0,2
265640,5,"ОТ 51 ДО 100",0,0
265660,9,"ДО 10",0,3
